7862474.00000000	0.01405859	-0.00163223	0.10860590
7861074.00000000	0.01406989	-0.00162619	0.11067160
7859674.00000000	0.01423956	-0.00156610	0.11466022
7858274.00000000	0.01440842	-0.00152179	0.11890155
7856874.00000000	0.01461728	-0.00138947	0.12323599
7855474.00000000	0.01486472	-0.00124521	0.12769315
7854074.00000000	0.01509271	-0.00104831	0.13216388
7852674.00000000	0.01529706	-0.00077936	0.13669504
7851274.00000000	0.01554608	-0.00049011	0.14136505
7849874.00000000	0.01579687	-0.00009354	0.14610977
7848474.00000000	0.01613943	0.00030350	0.15074359
7847074.00000000	0.01657019	0.00079053	0.15540210
7845674.00000000	0.01701761	0.00131665	0.15980276
7844274.00000000	0.01755777	0.00190787	0.16388464
7842874.00000000	0.01821371	0.00254919	0.16766647
7841474.00000000	0.01891162	0.00322946	0.17116571
7840074.00000000	0.01967261	0.00390494	0.17429773
7838674.00000000	0.02036380	0.00456848	0.17707278
7837274.00000000	0.02158768	0.00516995	0.17937485
7835874.00000000	0.02290201	0.00572000	0.18116855
7834474.00000000	0.02431448	0.00622949	0.18246384
7833074.00000000	0.02585895	0.00671017	0.18308890
7831674.00000000	0.02757251	0.00706351	0.18315295
7830274.00000000	0.02949377	0.00738699	0.18261145
7828874.00000000	0.03159891	0.00758478	0.18151553
7827474.00000000	0.03376019	0.00779926	0.17996204
7826074.00000000	0.03615338	0.00805585	0.17784158
7824674.00000000	0.03869604	0.00825980	0.17523932
7823274.00000000	0.04138620	0.00844586	0.17214365
7821874.00000000	0.04431259	0.00860028	0.16869916
7820474.00000000	0.04740561	0.00873184	0.16474957
7819074.00000000	0.05061182	0.00884268	0.16055545
7817674.00000000	0.05396606	0.00891028	0.15600488
7816274.00000000	0.05745874	0.00897638	0.15118698
7814874.00000000	0.06109641	0.00909439	0.14611237
7813474.00000000	0.06488416	0.00921072	0.14073474
7812074.00000000	0.06892615	0.00930518	0.13502692
7810674.00000000	0.07316263	0.00939725	0.12892050
7809274.00000000	0.07761551	0.00946643	0.12241644
7807874.00000000	0.08217542	0.00949985	0.11566907
7806474.00000000	0.08704126	0.00949988	0.10830280
7805074.00000000	0.09195114	0.00945609	0.10068930
7803674.00000000	0.09702682	0.00933755	0.09267108
7802274.00000000	0.10225443	0.00915082	0.08430942
7800874.00000000	0.10775458	0.00892197	0.07510815
7799474.00000000	0.11346204	0.00847699	0.06537997
7798074.00000000	0.11933789	0.00800266	0.05491818
7796674.00000000	0.12563977	0.00739130	0.04357022
7795274.00000000	0.13192310	0.00671561	0.03174048
7793874.00000000	0.13825732	0.00590906	0.01933038
7792474.00000000	0.14467517	0.00483475	0.00637366
7791074.00000000	0.15106512	0.00368909	-0.00705624
7789674.00000000	0.15731992	0.00242493	-0.02079114
7788274.00000000	0.16375366	0.00104239	-0.03553809
7786874.00000000	0.16999759	-0.00047717	-0.05058643
7785474.00000000	0.17621182	-0.00208804	-0.06650702
7784074.00000000	0.18212503	-0.00384525	-0.08266119
7782674.00000000	0.18775348	-0.00562988	-0.09920523
7781274.00000000	0.19300336	-0.00749124	-0.11593796
7779874.00000000	0.19772131	-0.00929523	-0.13269919
7778474.00000000	0.20195313	-0.01112164	-0.14943839
7777074.00000000	0.20565027	-0.01286243	-0.16635483
7775674.00000000	0.20872964	-0.01448550	-0.18285843
7774274.00000000	0.21135510	-0.01603696	-0.19971997
7772874.00000000	0.21336877	-0.01744849	-0.21653656
7771474.00000000	0.21479449	-0.01871085	-0.23350443
7770074.00000000	0.21565881	-0.01974411	-0.24987253
7768674.00000000	0.21601208	-0.02058838	-0.26591260
7767274.00000000	0.21586008	-0.02118436	-0.28142862
7765874.00000000	0.21527753	-0.02163248	-0.29668439
7764474.00000000	0.21429547	-0.02190506	-0.31153201
7763074.00000000	0.21298987	-0.02197485	-0.32615659
7761674.00000000	0.21136844	-0.02186771	-0.34050403
7760274.00000000	0.20953391	-0.02161313	-0.35471756
7758874.00000000	0.20741507	-0.02121692	-0.36903687
7757474.00000000	0.20504086	-0.02063342	-0.38293637
7756074.00000000	0.20255951	-0.01994592	-0.39679288
7754674.00000000	0.19993655	-0.01917181	-0.40997440
7753274.00000000	0.19710495	-0.01828360	-0.42289484
7751874.00000000	0.19425870	-0.01734528	-0.43553531
7750474.00000000	0.19131140	-0.01631421	-0.44786316
7749074.00000000	0.18787299	-0.01510526	-0.46041241
7747674.00000000	0.18429352	-0.01387646	-0.47257822
7746274.00000000	0.18022232	-0.01258176	-0.48457327
7744874.00000000	0.17591919	-0.01120404	-0.49616537
7743474.00000000	0.17105963	-0.00983588	-0.50739514
7742074.00000000	0.16581812	-0.00839087	-0.51802866
7740674.00000000	0.16012366	-0.00691830	-0.52831738
7739274.00000000	0.15360541	-0.00545737	-0.53802579
7737874.00000000	0.14652097	-0.00403235	-0.54725479
7736474.00000000	0.13866467	-0.00254883	-0.55599033
7735074.00000000	0.12974442	-0.00103442	-0.56434689
7733674.00000000	0.11993890	0.00050204	-0.57208670
7732274.00000000	0.10918967	0.00206760	-0.57924628
7730874.00000000	0.09750620	0.00357770	-0.58572104
7729474.00000000	0.08511505	0.00514957	-0.59137875
