-36.	-0.00004694125085022774	-1.8572578971629006e-7	0.000057825552263354035
-35.9	-0.000047457657562515604	-1.8945597704198014e-7	0.000059005189962090324
-35.8	-0.00004798041149669044	-1.8853698144707942e-7	0.00006021381203467034
-35.7	-0.000048510539149899945	-1.9298719434665546e-7	0.00006145403033759947
-35.6	-0.00004904872988416818	-1.9438753199804704e-7	0.00006272196833415414
-35.5	-0.000049590328001883	-1.9551222701225113e-7	0.00006401858233721219
-35.4	-0.00005014053472408159	-1.971593031335761e-7	0.00006535195040777847
-35.3	-0.00005069885863408577	-2.0004676738044624e-7	0.0000667169587619601
-35.2	-0.0000512624975830718	-2.011741691357316e-7	0.00006811490673675966
-35.1	-0.000051833689393255417	-1.980435548540327e-7	0.00006955099535770753
-35.	-0.00005241428620023775	-2.0013716578448637e-7	0.00007101785773338046
-34.9	-0.0000530015477803545	-1.9818155638784418e-7	0.00007252371339113925
-34.8	-0.00005359390772693984	-2.0337166364153836e-7	0.00007406789664339553
-34.7	-0.000054193752703546316	-2.0353410890711077e-7	0.00007565630396398973
-34.6	-0.000054802886290360175	-2.0492911154829097e-7	0.00007727884930736756
-34.5	-0.00005541679817518998	-2.082711787962377e-7	0.00007894855294846709
-34.4	-0.000056037315274664115	-2.0797605452399504e-7	0.00008066217311407387
-34.3	-0.000056668249846675636	-2.0874996676384372e-7	0.00008241695537368476
-34.2	-0.0000573051506376817	-2.0988741452482307e-7	0.00008422110568539337
-34.1	-0.00005795013884940005	-2.0947223645234603e-7	0.00008606877186427206
-34.	-0.00005860285943174934	-2.072554029994289e-7	0.00008796557243031383
-33.9	-0.00005926351516954975	-2.0801539865611396e-7	0.00008991923250900591
-33.8	-0.00005993161613801999	-2.1059775760084998e-7	0.00009192273403442822
-33.7	-0.00006060119827105449	-2.1237521730110842e-7	0.00009397960378346518
-33.6	-0.00006128068388309461	-2.122207657592745e-7	0.000096092643974581
-33.5	-0.00006197047126905823	-2.15809252683552e-7	0.00009826624403061826
-33.4	-0.00006266734110374483	-2.1286056278019272e-7	0.00010049754061936325
-33.3	-0.00006336854462802959	-2.1597254746402728e-7	0.00010278986156287209
-33.2	-0.00006407944863714814	-2.1364770887849494e-7	0.00010514923123631364
-33.1	-0.00006479269398066909	-2.1609346341489033e-7	0.00010757165110234987
-33.	-0.00006551663392152969	-2.1251720780379735e-7	0.00011006894640146897
-32.9	-0.00006624244873495132	-2.1448199435947224e-7	0.00011262890423100261
-32.8	-0.00006697819164630872	-2.1685197885285001e-7	0.0001152675280291851
-32.7	-0.00006772115072944083	-2.150050367535905e-7	0.00011798366043300895
-32.6	-0.00006846377261436956	-2.140900141126001e-7	0.00012077702124303757
-32.5	-0.00006921846385407257	-2.1146067190336293e-7	0.00012365704883385634
-32.4	-0.00006997160523201235	-2.1137828096207123e-7	0.00012661379703405445
-32.3	-0.00007073908787977312	-2.1383721873768913e-7	0.00012966436525345404
-32.2	-0.00007149976652972428	-2.0677299863991472e-7	0.00013280340461788165
-32.1	-0.00007227211016973267	-2.0941374552496672e-7	0.00013603421115100656
